id,order_id,notary_id,messaged_at,responded_at,response
481222,587287,32932,2016-08-24 23:10:28,,
481222,587287,62217,2016-08-24 23:11:17,,
481222,587287,43489,2016-08-24 23:12:37,,
481222,587287,40294,2016-08-24 23:13:01,,
481439,587454,71015,2016-08-24 23:28:17,2016-08-24 23:28:43,available
481439,587454,32974,2016-08-24 23:28:36,,
481515,587632,38780,2016-08-24 23:50:33,,
481515,587632,70362,2016-08-24 23:51:50,2016-08-24 23:52:19,not_available
481515,587632,41786,2016-08-24 23:52:15,,
481515,587632,32975,2016-08-24 23:52:38,2016-08-25 00:09:37,not_available
481515,587632,40269,2016-08-24 23:53:04,,
481515,587632,59612,2016-08-24 23:54:03,,
481515,587632,39842,2016-08-24 23:54:29,,
481515,587632,32958,2016-08-24 23:55:46,,
481515,587632,52940,2016-08-24 23:56:16,,
481542,586515,52940,2016-08-24 23:56:24,,
481515,587632,51077,2016-08-24 23:56:43,,
481515,587632,32984,2016-08-24 23:57:08,,
481542,586515,51077,2016-08-24 23:58:02,,
481542,586515,65786,2016-08-24 23:58:25,2016-08-25 00:20:54,available
481515,587632,65110,2016-08-24 23:59:02,,
481542,586515,32984,2016-08-24 23:59:10,,
481515,587632,66765,2016-08-24 23:59:26,,
481542,586515,71005,2016-08-25 00:00:02,,
481542,586515,39308,2016-08-25 00:01:10,,
481542,586515,51668,2016-08-25 00:01:30,,
481515,587632,70093,2016-08-25 00:02:07,,
481515,587632,71135,2016-08-25 00:02:31,,
481515,587632,71005,2016-08-25 00:02:57,,
481515,587632,71783,2016-08-25 00:03:26,,
481515,587632,50684,2016-08-25 00:12:01,,
481602,587715,38780,2016-08-25 00:12:22,,
481515,587632,44886,2016-08-25 00:12:27,,
481515,587632,43489,2016-08-25 00:12:53,2016-08-25 00:13:12,not_available
481602,587715,33112,2016-08-25 00:13:40,,
481515,587632,66483,2016-08-25 00:13:40,,
481515,587632,50360,2016-08-25 00:14:11,,
481515,587632,61444,2016-08-25 00:15:05,,
481602,587715,39842,2016-08-25 00:15:06,,
481515,587632,59676,2016-08-25 00:15:58,,
481602,587715,41786,2016-08-25 00:15:59,,
481515,587632,70974,2016-08-25 00:16:24,,
481602,587715,59209,2016-08-25 00:16:24,,
481602,587715,72140,2016-08-25 00:16:51,2016-08-25 00:17:16,available
481515,587632,65251,2016-08-25 00:17:43,,
481515,587632,32981,2016-08-25 00:18:08,,
481515,587632,70023,2016-08-25 00:18:34,,
481602,587715,32984,2016-08-25 00:18:57,,
481602,587715,71694,2016-08-25 00:19:24,,
481515,587632,70659,2016-08-25 00:21:37,,
481602,587715,65110,2016-08-25 00:22:12,,
481515,587632,51080,2016-08-25 00:22:27,,
481602,587715,32975,2016-08-25 00:23:07,,
481515,587632,62783,2016-08-25 00:23:18,,
481515,587632,63619,2016-08-25 00:23:45,,
481602,587715,55434,2016-08-25 00:24:25,,
481602,587715,71783,2016-08-25 00:25:21,2016-08-25 00:26:08,available
481602,587715,52940,2016-08-25 00:25:44,,
481602,587715,32944,2016-08-25 00:37:15,,
481602,587715,65677,2016-08-25 00:37:43,,
481602,587715,70823,2016-08-25 00:38:09,,
481602,587715,32928,2016-08-25 00:38:33,,
481602,587715,50684,2016-08-25 00:39:58,,
481602,587715,64647,2016-08-25 00:40:22,,
481602,587715,71862,2016-08-25 00:42:03,,
481602,587715,44886,2016-08-25 00:42:32,2016-08-25 00:43:29,not_available
481602,587715,62217,2016-08-25 00:42:57,,
481602,587715,59676,2016-08-25 00:43:50,,
481602,587715,70974,2016-08-25 00:44:16,,
481602,587715,52846,2016-08-25 00:46:05,,
481602,587715,42069,2016-08-25 00:46:32,,
434997,535426,67971,2016-07-25 19:43:32,2016-07-25 19:51:38,available
434997,535426,71151,2016-07-25 19:44:44,2016-07-25 19:47:39,available
434997,535426,51802,2016-07-25 19:45:22,,
434997,535426,64912,2016-07-25 19:45:59,,
434997,535426,36532,2016-07-25 19:46:36,,
434997,535426,65102,2016-07-25 19:47:18,,
435299,535707,65245,2016-07-25 20:49:36,2016-07-25 20:50:16,available
435363,535764,26253,2016-07-25 21:05:18,,
435363,535764,70276,2016-07-25 21:06:09,2016-07-25 21:07:01,not_available
435388,535764,39075,2016-07-25 21:08:36,2016-07-25 21:16:37,not_available
435388,535764,70276,2016-07-25 21:09:14,2016-07-25 21:09:42,not_available
435388,535764,26223,2016-07-25 21:10:18,2016-07-25 21:26:17,available
435388,535764,47665,2016-07-25 21:11:15,,
435458,535800,66654,2016-07-25 21:21:28,2016-07-25 21:22:06,available
435458,535800,66657,2016-07-25 21:22:03,,
435862,536177,63077,2016-07-25 22:37:26,2016-07-25 22:40:33,available
481894,587977,64028,2016-08-25 03:07:36,,
481894,587977,50898,2016-08-25 03:08:01,,
481894,587977,59209,2016-08-25 03:09:16,2016-08-25 03:10:27,available
481894,587977,39842,2016-08-25 03:09:43,,
482035,588197,51644,2016-08-25 13:56:07,,
482035,588197,55511,2016-08-25 13:58:11,,
482035,588197,40781,2016-08-25 13:58:50,,
482035,588197,51176,2016-08-25 13:59:30,,
482035,588197,26262,2016-08-25 14:00:10,,
482035,588197,58890,2016-08-25 14:02:13,,
482035,588197,60124,2016-08-25 14:03:34,,
482067,588177,65930,2016-08-25 14:12:13,2016-08-25 14:14:00,available
482067,588177,60124,2016-08-25 14:12:54,,
482067,588177,38308,2016-08-25 14:13:18,,
482067,588177,35624,2016-08-25 14:13:42,,
482101,588241,63528,2016-08-25 14:24:46,2016-08-25 14:25:23,not_available
482101,588241,38033,2016-08-25 14:25:07,2016-08-25 14:30:45,available
482101,588241,35622,2016-08-25 14:25:50,2016-08-25 14:26:35,not_available
482101,588241,56760,2016-08-25 14:26:12,,
482101,588241,62425,2016-08-25 14:26:30,,
482101,588241,26281,2016-08-25 14:27:13,2016-08-25 14:27:43,not_available
482108,588247,62215,2016-08-25 14:29:30,,
482108,588247,70665,2016-08-25 14:30:15,2016-08-25 14:42:16,available
482108,588247,41206,2016-08-25 14:31:24,2016-08-25 14:31:45,available
482215,588371,65056,2016-08-25 15:09:52,2016-08-25 15:11:11,available
482248,588413,53197,2016-08-25 15:20:30,,
482248,588413,43469,2016-08-25 15:22:41,2016-08-25 15:23:32,available
482311,588452,54500,2016-08-25 15:35:23,,
482316,588466,71694,2016-08-25 15:35:42,,
482311,588452,63475,2016-08-25 15:36:07,,
482316,588466,41391,2016-08-25 15:36:18,,
482316,588466,32946,2016-08-25 15:39:27,,
482316,588466,70312,2016-08-25 15:40:02,2016-08-25 15:45:48,not_available
482341,588483,64953,2016-08-25 15:41:55,2016-08-25 15:47:03,available
482341,588483,65930,2016-08-25 15:43:10,2016-08-25 15:55:49,available
482341,588483,65102,2016-08-25 15:44:13,,
482341,588483,38668,2016-08-25 15:44:57,,
482341,588483,70255,2016-08-25 15:45:21,,
482341,588483,72190,2016-08-25 15:46:06,2016-08-25 15:48:15,not_available
482341,588483,51644,2016-08-25 15:46:48,,
482373,588525,62392,2016-08-25 15:51:30,2016-08-25 15:51:51,available
482440,588585,65102,2016-08-25 16:07:40,,
482440,588585,51802,2016-08-25 16:08:24,,
482440,588585,64912,2016-08-25 16:09:03,,
482440,588585,61756,2016-08-25 16:10:26,,
482440,588585,70255,2016-08-25 16:11:08,2016-08-25 16:11:31,available
482488,582489,39842,2016-08-25 16:16:23,,
482488,582489,52766,2016-08-25 16:16:48,,
482488,582489,32983,2016-08-25 16:17:11,,
482488,582489,33017,2016-08-25 16:20:48,,
482488,582489,71694,2016-08-25 16:21:12,,
482488,582489,41391,2016-08-25 16:22:23,,
482488,582489,44886,2016-08-25 16:22:41,2016-08-25 16:32:53,not_available
482488,582489,66765,2016-08-25 16:23:31,,
482488,582489,57826,2016-08-25 16:23:52,,
482488,582489,71135,2016-08-25 16:24:15,,
482488,582489,32954,2016-08-25 16:24:59,2016-08-25 16:53:11,not_available
482488,582489,70093,2016-08-25 16:25:19,,
482517,588559,39399,2016-08-25 16:25:58,2016-08-25 16:27:36,available
482488,582489,65110,2016-08-25 16:26:02,,
482488,582489,32928,2016-08-25 16:26:28,,
482531,588309,38196,2016-08-25 16:26:43,,
482488,582489,72140,2016-08-25 16:27:14,2016-08-25 16:29:20,available
482531,588309,50133,2016-08-25 16:27:29,2016-08-25 16:37:28,not_available
482531,588309,66657,2016-08-25 16:27:49,,
482488,582489,52940,2016-08-25 16:27:58,,
482531,588309,43485,2016-08-25 16:28:09,,
482488,582489,59612,2016-08-25 16:29:07,2016-08-25 16:31:01,not_available
482531,588309,43483,2016-08-25 16:30:16,,
482488,582489,59676,2016-08-25 16:32:17,,
482488,582489,65879,2016-08-25 16:32:43,,
482531,588309,51917,2016-08-25 16:33:17,,
482488,582489,70156,2016-08-25 16:33:25,,
482531,588309,70338,2016-08-25 16:33:42,,
482488,582489,45461,2016-08-25 16:33:46,2016-08-25 17:19:24,not_available
482531,588309,61133,2016-08-25 16:34:03,,
482488,582489,61444,2016-08-25 16:34:49,,
482531,588309,67249,2016-08-25 16:35:09,,
482488,582489,62217,2016-08-25 16:35:13,2016-08-25 16:37:00,available
482531,588309,41757,2016-08-25 16:35:31,,
482488,582489,70974,2016-08-25 16:35:55,,
482531,588309,55819,2016-08-25 16:36:15,,
482488,582489,44887,2016-08-25 16:36:19,2016-08-25 17:20:01,not_available
482531,588309,12355,2016-08-25 16:36:38,,
482531,588309,58248,2016-08-25 16:37:56,,
482531,588309,38065,2016-08-25 16:38:18,,
482531,588309,40205,2016-08-25 16:39:26,,
482488,582489,43489,2016-08-25 16:39:39,,
482488,582489,70023,2016-08-25 16:40:03,2016-08-25 16:46:01,not_available
482488,582489,42069,2016-08-25 16:40:23,2016-08-25 16:40:56,not_available
482488,582489,65682,2016-08-25 16:40:45,,
482488,582489,40294,2016-08-25 16:41:55,,
482488,582489,33009,2016-08-25 16:44:34,,
482488,582489,72495,2016-08-25 16:44:56,,
482488,582489,49052,2016-08-25 16:45:17,,
482621,588760,66657,2016-08-25 16:47:40,,
482621,588760,63819,2016-08-25 16:47:59,,
482621,588760,50133,2016-08-25 16:48:22,2016-08-25 17:32:00,not_available
482622,582108,39053,2016-08-25 16:48:23,,
482622,582108,69596,2016-08-25 16:49:14,2016-08-25 16:49:59,not_available
482622,582108,38531,2016-08-25 16:49:42,,
482621,588760,72603,2016-08-25 16:50:44,2016-08-25 16:52:23,not_available
482622,582108,54500,2016-08-25 16:51:48,,
482622,582108,50792,2016-08-25 16:52:44,,
482621,588760,54238,2016-08-25 16:53:21,2016-08-25 18:52:58,not_available
482621,588760,67249,2016-08-25 16:53:40,,
482621,588760,41757,2016-08-25 16:54:01,,
482621,588760,54885,2016-08-25 16:54:22,,
482621,588760,50518,2016-08-25 16:55:05,,
482531,588309,38209,2016-08-25 16:55:52,,
482621,588760,12355,2016-08-25 16:56:16,,
482621,588760,38065,2016-08-25 16:57:26,,
482621,588760,60538,2016-08-25 16:57:48,,
482531,588309,58549,2016-08-25 16:58:45,,
482621,588760,64456,2016-08-25 16:59:00,,
482697,588815,32981,2016-08-25 17:05:22,2016-08-25 17:06:28,not_available
482697,588815,32921,2016-08-25 17:05:46,,
482697,588815,32978,2016-08-25 17:06:12,,
482697,588815,45305,2016-08-25 17:07:35,2016-08-25 17:40:10,available
482697,588815,41786,2016-08-25 17:08:27,,
482697,588815,52766,2016-08-25 17:09:19,,
482697,588815,72140,2016-08-25 17:11:42,,
482759,586280,53421,2016-08-25 17:14:17,2016-08-25 18:25:17,not_available
482697,588815,32954,2016-08-25 17:14:34,,
482697,588815,55434,2016-08-25 17:15:00,,
482759,586280,36637,2016-08-25 17:15:50,,
482697,588815,70093,2016-08-25 17:15:55,,
482759,586280,66415,2016-08-25 17:17:59,2016-08-25 17:24:31,available
482759,586280,71015,2016-08-25 17:18:23,2016-08-25 17:19:30,not_available
482697,588815,71005,2016-08-25 17:18:52,,
482697,588815,71783,2016-08-25 17:19:17,2016-08-25 18:07:24,not_available
482759,586280,32974,2016-08-25 17:19:42,,
482759,586280,65436,2016-08-25 17:20:03,2016-08-25 17:20:31,not_available
482759,586280,62401,2016-08-25 17:20:51,,
482759,586280,11529,2016-08-25 17:21:37,,
482697,588815,50684,2016-08-25 17:25:15,,
482697,588815,62217,2016-08-25 17:26:36,,
482697,588815,61444,2016-08-25 17:26:57,,
482697,588815,59676,2016-08-25 17:28:19,,
482621,588760,40205,2016-08-25 17:30:01,,
482697,588815,65682,2016-08-25 17:30:05,,
482697,588815,72545,2016-08-25 17:30:32,2016-08-25 17:31:15,not_available
482621,588760,50536,2016-08-25 17:30:45,,
482621,588760,58549,2016-08-25 17:31:08,,
482621,588760,43481,2016-08-25 17:31:28,,
482621,588760,33096,2016-08-25 17:32:11,,
482833,588953,71015,2016-08-25 17:33:35,2016-08-25 17:33:55,available
482621,588760,58103,2016-08-25 17:33:45,2016-08-25 22:30:43,not_available
482621,588760,15400,2016-08-25 17:34:51,,
482621,588760,50724,2016-08-25 17:35:44,2016-08-25 23:51:04,not_available
482621,588760,51222,2016-08-25 17:36:08,,
482621,588760,51311,2016-08-25 17:36:31,,
482697,588815,71971,2016-08-25 17:37:41,,
482863,588914,32974,2016-08-25 17:38:01,,
482697,588815,70659,2016-08-25 17:38:06,,
482621,588760,68070,2016-08-25 17:38:08,,
482621,588760,37947,2016-08-25 17:38:29,,
482621,588760,33085,2016-08-25 17:38:53,,
482863,588914,66415,2016-08-25 17:39:17,2016-08-25 17:41:57,available
482697,588815,51668,2016-08-25 17:39:26,,
482621,588760,33060,2016-08-25 17:40:26,,
482878,589002,39842,2016-08-25 17:41:53,,
482878,589002,32983,2016-08-25 17:42:34,,
482878,589002,33036,2016-08-25 17:42:56,2016-08-25 17:57:02,available
482878,589002,70823,2016-08-25 17:43:39,2016-08-25 17:44:00,not_available
482878,589002,50684,2016-08-25 17:44:01,,
482878,589002,65879,2016-08-25 17:44:25,,
482878,589002,68145,2016-08-25 17:44:46,,
482878,589002,36487,2016-08-25 17:45:30,,
482878,589002,32954,2016-08-25 17:46:30,2016-08-25 17:48:51,not_available
482878,589002,57826,2016-08-25 17:46:53,,
482878,589002,55434,2016-08-25 17:47:45,2016-08-25 17:49:23,not_available
482915,589025,39399,2016-08-25 17:48:56,,
482878,589002,41391,2016-08-25 17:49:16,,
482915,589025,26300,2016-08-25 17:49:19,,
482878,589002,51077,2016-08-25 17:49:36,,
482915,589025,51190,2016-08-25 17:50:51,2016-08-25 20:45:06,available
482915,589025,62078,2016-08-25 17:51:56,,
482938,589035,59676,2016-08-25 17:53:02,,
482938,589035,71694,2016-08-25 17:55:08,,
482938,589035,32983,2016-08-25 17:55:29,,
482938,589035,65677,2016-08-25 17:56:37,,
482938,589035,66680,2016-08-25 18:00:01,,
482938,589035,70093,2016-08-25 18:01:23,,
482938,589035,72140,2016-08-25 18:01:44,2016-08-25 18:02:56,not_available
482938,589035,40294,2016-08-25 18:02:07,,
482938,589035,71783,2016-08-25 18:03:06,2016-08-25 18:08:24,not_available
482938,589035,50898,2016-08-25 18:03:26,,
482938,589035,71971,2016-08-25 18:03:49,,
482938,589035,65879,2016-08-25 18:04:08,,
482938,589035,44807,2016-08-25 18:04:27,2016-08-25 18:09:16,available
482938,589035,51080,2016-08-25 18:04:50,2016-08-25 18:06:36,available
482985,589051,71151,2016-08-25 18:05:21,2016-08-25 18:06:01,available
482938,589035,61444,2016-08-25 18:10:29,,
482938,589035,32932,2016-08-25 18:11:15,,
482985,589051,65930,2016-08-25 18:11:23,2016-08-25 18:11:43,available
482938,589035,62783,2016-08-25 18:11:36,,
482938,589035,70974,2016-08-25 18:11:57,,
482985,589051,38668,2016-08-25 18:19:33,,
482985,589051,65102,2016-08-25 18:19:57,,
482985,589051,26196,2016-08-25 18:20:24,2016-08-25 18:22:00,not_available
482985,589051,70255,2016-08-25 18:21:15,2016-08-25 18:21:52,available
482985,589051,70544,2016-08-25 18:29:13,2016-08-25 18:30:14,not_available
482938,589035,64632,2016-08-25 18:39:30,,
482938,589035,62217,2016-08-25 18:39:53,,
482938,589035,42069,2016-08-25 18:40:15,,
482938,589035,62260,2016-08-25 18:40:33,,
482938,589035,64188,2016-08-25 18:40:53,,
482938,589035,61677,2016-08-25 18:42:48,,
482938,589035,52176,2016-08-25 18:43:09,,
482938,589035,49052,2016-08-25 18:43:34,,
482938,589035,61304,2016-08-25 18:44:40,,
482938,589035,63376,2016-08-25 18:45:26,,
482938,589035,40470,2016-08-25 18:47:12,,
482938,589035,33009,2016-08-25 18:47:34,,
483199,589345,38033,2016-08-25 18:50:45,,
483199,589345,63528,2016-08-25 18:51:07,2016-08-25 18:51:44,available
482621,588760,57005,2016-08-25 18:51:43,,
482621,588760,33024,2016-08-25 18:52:27,,
482621,588760,33065,2016-08-25 18:53:55,,
482621,588760,38401,2016-08-25 18:54:21,,
482621,588760,41952,2016-08-25 18:54:44,,
482621,588760,47683,2016-08-25 18:55:03,,
482621,588760,53989,2016-08-25 18:55:28,,
482621,588760,38748,2016-08-25 18:56:48,,
482621,588760,33015,2016-08-25 18:57:40,,
482621,588760,35913,2016-08-25 18:58:28,,
482621,588760,39764,2016-08-25 18:58:52,,
482621,588760,53801,2016-08-25 18:59:13,,
482621,588760,58750,2016-08-25 18:59:32,,
482621,588760,10273,2016-08-25 19:02:21,,
482621,588760,11920,2016-08-25 19:03:06,,
482621,588760,54107,2016-08-25 19:06:11,,
482531,588309,56757,2016-08-25 19:12:56,,
482531,588309,12051,2016-08-25 19:19:12,,
482531,588309,41977,2016-08-25 19:22:04,2016-08-25 19:34:41,not_available
482531,588309,7433,2016-08-25 19:23:16,,
482531,588309,47683,2016-08-25 19:25:08,,
482531,588309,54107,2016-08-25 19:27:01,,
482531,588309,38401,2016-08-25 19:27:54,,
482531,588309,11920,2016-08-25 19:28:17,,
482531,588309,57005,2016-08-25 19:32:29,,
482531,588309,51222,2016-08-25 19:35:48,,
483434,588616,26300,2016-08-25 19:38:52,,
482531,588309,33024,2016-08-25 19:39:43,,
483434,588616,51190,2016-08-25 19:39:56,2016-08-25 20:44:41,available
482531,588309,10274,2016-08-25 19:40:07,,
483434,588616,68959,2016-08-25 19:40:16,,
482531,588309,8242,2016-08-25 19:49:49,,
482531,588309,68070,2016-08-25 19:51:17,,
482531,588309,10241,2016-08-25 19:54:27,,
482531,588309,42249,2016-08-25 19:55:52,,
483528,589715,42069,2016-08-25 19:57:28,2016-08-25 19:59:34,not_available
483528,589715,32975,2016-08-25 19:58:20,,
483528,589715,32932,2016-08-25 19:58:47,,
483528,589715,44807,2016-08-25 19:59:11,2016-08-25 20:00:27,not_available
483528,589715,32930,2016-08-25 19:59:39,,
483528,589715,40470,2016-08-25 20:00:59,,
483859,588197,51644,2016-08-25 20:59:05,,
480940,586907,41391,2016-08-24 21:45:13,,
481275,586895,26300,2016-08-24 22:50:18,,
481275,586895,55442,2016-08-24 22:50:57,,
481275,586895,12705,2016-08-24 22:51:36,2016-08-24 22:56:09,not_available
481275,586895,54586,2016-08-24 22:52:15,2016-08-25 21:25:02,available
481275,586895,51190,2016-08-24 22:52:55,2016-08-24 22:53:57,not_available
481275,586895,26267,2016-08-24 22:53:35,,
481275,586895,68959,2016-08-24 22:56:19,,
477105,582817,32924,2016-08-24 23:23:00,,
477105,582817,32966,2016-08-24 23:23:43,,
477105,582817,33019,2016-08-24 23:24:49,,
477105,582817,33046,2016-08-24 23:25:13,,
477105,582817,33084,2016-08-24 23:25:36,,
477105,582817,33089,2016-08-24 23:25:57,,
477105,582817,33103,2016-08-24 23:26:18,,
477105,582817,47678,2016-08-24 23:28:07,,
477105,582817,49053,2016-08-24 23:28:27,2016-08-25 13:22:49,not_available
477105,582817,58740,2016-08-24 23:29:35,,
477105,582817,8505,2016-08-24 23:30:15,,
477105,582817,14303,2016-08-24 23:30:36,,
477105,582817,14513,2016-08-24 23:30:58,,
477105,582817,33011,2016-08-24 23:32:04,,
477105,582817,33032,2016-08-24 23:32:28,,
481594,587672,39842,2016-08-25 00:09:00,,
481594,587672,32984,2016-08-25 00:10:15,,
481594,587672,50898,2016-08-25 00:11:20,,
481594,587672,59209,2016-08-25 00:12:35,,
481594,587672,66765,2016-08-25 00:12:54,,
481594,587672,55434,2016-08-25 00:13:15,2016-08-25 00:14:22,not_available
481594,587672,65110,2016-08-25 00:15:46,,
481594,587672,71135,2016-08-25 00:16:07,,
481594,587672,70093,2016-08-25 00:16:28,,
481594,587672,71051,2016-08-25 00:16:50,2016-08-25 01:03:39,available
481594,587672,66680,2016-08-25 00:17:13,,
481594,587672,59676,2016-08-25 00:18:40,,
481594,587672,32932,2016-08-25 00:19:23,,
481594,587672,69514,2016-08-25 00:19:47,,
481643,587672,39842,2016-08-25 00:25:31,,
481643,587672,32983,2016-08-25 00:26:25,,
481643,587672,43215,2016-08-25 00:28:21,,
481651,587766,39712,2016-08-25 00:28:58,2016-08-25 00:30:09,not_available
481643,587672,50898,2016-08-25 00:29:06,,
481651,587766,26267,2016-08-25 00:29:26,,
481643,587672,32954,2016-08-25 00:29:27,2016-08-25 00:50:40,not_available
481651,587766,26258,2016-08-25 00:30:40,,
481651,587766,39399,2016-08-25 00:31:09,2016-08-25 02:54:00,not_available
481651,587766,42560,2016-08-25 00:32:01,2016-08-25 01:16:09,available
481651,587766,62078,2016-08-25 00:33:20,,
481651,587766,28649,2016-08-25 00:33:47,,
481651,587766,26378,2016-08-25 00:34:14,,
481651,587766,67971,2016-08-25 00:35:31,2016-08-25 00:37:25,available
481777,578710,66657,2016-08-25 01:24:26,,
481777,578710,43485,2016-08-25 01:24:51,,
481777,578710,43483,2016-08-25 01:25:19,,
481777,578710,65851,2016-08-25 01:25:45,,
481777,578710,50133,2016-08-25 01:26:31,2016-08-25 01:27:10,not_available
481777,578710,63819,2016-08-25 01:27:25,,
481777,578710,32895,2016-08-25 01:27:51,,
481777,578710,65793,2016-08-25 01:28:41,2016-08-25 01:29:00,not_available
481785,578710,65851,2016-08-25 01:30:25,,
481785,578710,50133,2016-08-25 01:31:17,2016-08-25 01:32:35,not_available
481785,578710,38196,2016-08-25 01:31:47,,
481785,578710,63819,2016-08-25 01:32:13,,
481785,578710,32895,2016-08-25 01:32:39,,
481785,578710,72603,2016-08-25 01:33:08,2016-08-25 01:33:46,not_available
481785,578710,11751,2016-08-25 01:34:55,,
434603,532588,43470,2016-07-25 18:11:11,2016-07-25 18:38:41,available
434603,532588,38308,2016-07-25 18:11:47,,
434603,532588,64953,2016-07-25 18:30:54,2016-07-25 18:31:17,not_available
434603,532588,42374,2016-07-25 18:31:31,2016-07-26 04:36:43,not_available
434603,532588,65874,2016-07-25 18:32:07,,
434603,532588,26223,2016-07-25 18:34:37,2016-07-25 18:34:59,available
434603,532588,26270,2016-07-25 18:37:11,,
435056,535474,26258,2016-07-25 19:56:41,,
435056,535474,45043,2016-07-25 19:57:20,2016-07-25 19:58:03,not_available
435056,535474,26267,2016-07-25 19:57:57,2016-07-25 20:00:51,not_available
435056,535474,28649,2016-07-25 19:58:37,2016-07-25 19:59:27,available
435056,535474,68959,2016-07-25 19:59:13,2016-07-25 20:16:56,available
435138,535565,68840,2016-07-25 20:19:33,2016-07-25 20:33:38,available
435138,535565,44178,2016-07-25 20:20:09,2016-07-25 20:44:42,available
435138,535565,59972,2016-07-25 20:20:46,,
435138,535565,69645,2016-07-25 20:21:25,,
435138,535565,26199,2016-07-25 20:22:38,,
435138,535565,42750,2016-07-25 20:23:52,2016-07-25 20:24:34,available
435138,535565,71141,2016-07-25 20:24:28,2016-07-25 20:32:00,available
482273,588220,62215,2016-08-25 15:27:09,,
482273,588220,65711,2016-08-25 15:30:07,,
482448,572387,32983,2016-08-25 16:10:30,,
482448,572387,44807,2016-08-25 16:11:36,2016-08-25 16:12:01,not_available
482448,572387,32921,2016-08-25 16:12:17,,
482448,572387,33017,2016-08-25 16:13:40,,
482448,572387,65786,2016-08-25 16:14:42,2016-08-25 16:20:53,not_available
482448,572387,71694,2016-08-25 16:15:06,,
482448,572387,63620,2016-08-25 16:15:26,2016-08-25 16:15:59,available
482535,588616,39399,2016-08-25 16:27:30,,
482535,588616,26300,2016-08-25 16:27:55,2016-08-25 17:32:33,not_available
482535,588616,26267,2016-08-25 16:28:16,,
482535,588616,38245,2016-08-25 16:28:58,,
482535,588616,51190,2016-08-25 16:29:20,,
482535,588616,68959,2016-08-25 16:29:43,,
482535,588616,54642,2016-08-25 16:30:26,2016-08-25 16:30:48,not_available
482535,588616,12705,2016-08-25 16:30:50,2016-08-25 16:59:21,not_available
482535,588616,36847,2016-08-25 16:31:52,,
482735,579779,65879,2016-08-25 17:11:32,,
482735,579779,32975,2016-08-25 17:12:16,2016-08-25 17:23:33,not_available
482748,582489,62217,2016-08-25 17:12:23,2016-08-25 17:12:45,available
482735,579779,59612,2016-08-25 17:13:41,2016-08-25 17:16:01,not_available
482735,579779,51077,2016-08-25 17:14:03,,
482735,579779,32984,2016-08-25 17:14:22,2016-08-25 17:14:58,not_available
482735,579779,64647,2016-08-25 17:14:43,,
482748,582489,72140,2016-08-25 17:14:49,2016-08-25 17:15:32,available
482763,588811,66483,2016-08-25 17:14:55,,
482735,579779,65110,2016-08-25 17:15:58,,
482735,579779,72140,2016-08-25 17:16:41,,
482735,579779,71051,2016-08-25 17:17:22,,
482735,579779,32954,2016-08-25 17:17:42,,
482735,579779,66680,2016-08-25 17:19:09,,
482735,579779,70093,2016-08-25 17:19:32,,
482735,579779,71135,2016-08-25 17:19:52,,
482735,579779,32928,2016-08-25 17:20:34,,
482803,588925,32958,2016-08-25 17:26:21,,
482803,588925,38110,2016-08-25 17:27:34,,
482810,588927,71694,2016-08-25 17:27:54,,
482803,588925,41740,2016-08-25 17:28:02,,
482810,588927,52940,2016-08-25 17:28:31,,
482810,588927,32981,2016-08-25 17:29:46,2016-08-25 17:30:33,not_available
482815,588933,39399,2016-08-25 17:30:13,2016-08-25 17:30:46,not_available
482815,588933,26267,2016-08-25 17:30:36,,
482803,588925,33118,2016-08-25 17:31:11,,
482815,588933,38245,2016-08-25 17:31:26,2016-08-25 17:32:06,not_available
482815,588933,68959,2016-08-25 17:31:54,,
482810,588927,43489,2016-08-25 17:32:08,,
482815,588933,26258,2016-08-25 17:32:20,,
482810,588927,43475,2016-08-25 17:32:43,,
482815,588933,42336,2016-08-25 17:33:13,2016-08-25 17:35:52,not_available
482810,588927,59676,2016-08-25 17:33:19,,
482815,588933,55442,2016-08-25 17:33:37,,
482810,588927,50360,2016-08-25 17:33:50,,
482815,588933,12705,2016-08-25 17:34:02,2016-08-25 17:34:38,not_available
482810,588927,32930,2016-08-25 17:34:28,,
482815,588933,54642,2016-08-25 17:34:56,,
482803,588925,70362,2016-08-25 17:34:58,2016-08-25 17:35:28,not_available
482835,575639,53403,2016-08-25 17:35:17,2016-08-25 17:36:20,available
482815,588933,36847,2016-08-25 17:35:23,,
482815,588933,67651,2016-08-25 17:35:50,2016-08-25 17:49:27,not_available
482803,588925,64647,2016-08-25 17:35:53,,
482815,588933,64453,2016-08-25 17:36:17,,
482810,588927,72140,2016-08-25 17:36:52,2016-08-25 17:37:44,not_available
482835,575639,12705,2016-08-25 17:37:21,2016-08-25 17:41:16,not_available
482810,588927,32944,2016-08-25 17:37:29,,
482803,588925,45759,2016-08-25 17:38:08,,
482835,575639,51190,2016-08-25 17:38:27,2016-08-25 20:45:40,available
482835,575639,39399,2016-08-25 17:38:49,,
482835,575639,26258,2016-08-25 17:39:32,,
482810,588927,32975,2016-08-25 17:39:54,,
482835,575639,70259,2016-08-25 17:39:55,2016-08-25 17:51:50,available
482835,575639,26378,2016-08-25 17:40:35,,
482835,575639,36847,2016-08-25 17:41:01,,
482803,588925,43477,2016-08-25 17:55:53,,
482803,588925,54875,2016-08-25 17:56:53,,
